Année,Durée en mois,Montant
2015,36.0,604095.0
2015,48.0,424580.0
2015,36.0,150800.0
2015,36.0,450559.0
2015,48.0,367000.0
2015,36.0,240261.0
2015,36.0,231608.0
2015,48.0,497000.0
2015,36.0,317075.0
2015,48.0,434328.0
2015,36.0,332325.0
2015,48.0,635187.0
2015,42.0,223346.0
2015,36.0,543377.0
2015,42.0,301966.0
2015,48.0,379600.0
2015,48.0,166400.0
2015,48.0,436800.0
2015,48.0,232960.0
2015,48.0,351000.0
2015,48.0,402005.0
2015,42.0,398994.0
2015,36.0,171209.0
2015,36.0,127498.0
2015,36.0,246330.0
2015,36.0,177840.0
2015,36.0,325208.0
2015,36.0,138936.0
2015,24.0,236047.0
2015,36.0,219555.0
2015,36.0,379976.0
2015,36.0,206496.0
2015,48.0,596174.0
2015,36.0,248768.0
2015,36.0,300000.0
2015,36.0,300000.0
2015,36.0,300000.0
2015,36.0,300000.0
2015,18.0,30000.0
2015,18.0,30000.0
2015,18.0,30000.0
2015,18.0,30000.0
2015,18.0,30000.0
2015,36.0,144000.0
2014,48.0,399360.0
2014,48.0,579747.0
2014,48.0,190847.0
2014,48.0,414499.0
2014,54.0,436694.0
2014,48.0,444565.0
2014,60.0,437208.0
2014,48.0,334880.0
2014,48.0,540532.0
2014,60.0,498576.0
2014,48.0,500000.0
2014,48.0,349536.0
2014,48.0,300000.0
2014,54.0,450000.0
2014,60.0,500000.0
2014,60.0,580000.0
2014,48.0,187803.0
2014,48.0,470000.0
2014,48.0,449280.0
2014,48.0,384187.0
2014,48.0,275020.0
2014,48.0,561533.0
2014,60.0,450695.0
2014,48.0,390000.0
2014,60.0,479996.0
2014,36.0,924484.0
2014,48.0,370577.0
2014,54.0,280200.0
2014,60.0,499307.0
2014,60.0,298387.0
2014,54.0,498942.0
2014,60.0,580697.0
2014,60.0,498951.0
2014,60.0,438880.0
2014,60.0,495290.0
2014,60.0,793892.0
2014,60.0,398662.0
2014,54.0,199784.0
2014,60.0,627427.0
2014,54.0,698606.0
2014,48.0,607697.0
2014,48.0,727225.0
2014,60.0,698937.0
2014,54.0,792025.0
2006,48.0,270000.0
2006,36.0,240000.0
2006,36.0,649237.0
2006,48.0,843000.0
2006,36.0,601710.0
2006,36.0,543180.0
2006,48.0,973523.0
2006,36.0,110000.0
2006,36.0,230000.0
2007,48.0,638857.0
2007,36.0,495340.0
2007,36.0,955113.0
2007,36.0,650000.0
2007,36.0,583222.0
2007,48.0,872961.0
2007,36.0,332000.0
2007,36.0,354000.0
2007,48.0,400000.0
2007,36.0,220000.0
2007,48.0,405000.0
2007,24.0,400000.0
2007,36.0,280000.0
2007,36.0,220000.0
2007,48.0,430000.0
2007,36.0,500000.0
2007,48.0,75000.0
2007,36.0,240000.0
2007,36.0,500000.0
2007,36.0,310800.0
2007,36.0,450000.0
2007,36.0,700000.0
2007,36.0,190000.0
2007,36.0,92000.0
2007,48.0,480000.0
2007,36.0,440000.0
2007,36.0,400000.0
2007,36.0,482000.0
2007,36.0,200000.0
2007,48.0,300000.0
2007,36.0,232000.0
2007,36.0,430000.0
2007,36.0,380000.0
2007,36.0,389635.0
2007,36.0,167447.0
2007,36.0,150000.0
2007,36.0,140000.0
2007,36.0,250000.0
2007,48.0,200000.0
2007,48.0,260000.0
2008,24.0,268840.0
2008,24.0,167568.0
2008,24.0,320000.0
2008,24.0,207584.0
2008,24.0,182506.0
2008,18.0,94193.0
2008,24.0,225000.0
2008,48.0,280000.0
2008,48.0,300000.0
2006,36.0,887205.0
2006,36.0,716885.0
2006,36.0,1596245.0
2006,48.0,499176.0
2006,24.0,289300.0
2006,36.0,211000.0
2006,48.0,505166.0
2006,48.0,580427.0
2006,36.0,1013667.0
2006,36.0,435984.0
2006,36.0,350000.0
2006,36.0,207700.0
2006,36.0,183600.0
2006,36.0,290000.0
2006,48.0,530000.0
2006,36.0,240000.0
2006,36.0,299910.0
2006,36.0,200000.0
2006,36.0,193000.0
2006,36.0,110000.0
2007,36.0,410000.0
2007,36.0,440000.0
2007,36.0,550000.0
2007,36.0,328000.0
2007,36.0,340000.0
2007,48.0,400000.0
2007,24.0,140000.0
2007,36.0,146000.0
2007,48.0,480000.0
2007,36.0,450000.0
2006,36.0,280000.0
2006,36.0,79000.0
2006,36.0,280000.0
2006,36.0,220000.0
2006,36.0,165000.0
2006,48.0,420000.0
2006,48.0,550000.0
2006,36.0,200000.0
2006,36.0,350000.0
2006,36.0,405000.0
2007,36.0,738613.0
2007,36.0,582250.0
2007,36.0,399294.0
2007,36.0,384944.0
2007,36.0,478884.0
2007,36.0,398450.0
2008,36.0,399343.0
2008,36.0,651403.0
2008,36.0,498863.0
2008,36.0,1795550.0
2008,36.0,210940.0
2008,36.0,400000.0
2008,48.0,399509.0
2008,36.0,428847.0
2008,36.0,864854.0
2008,36.0,927310.0
2008,48.0,988395.0
2008,36.0,693585.0
2008,36.0,250000.0
2008,42.0,779659.0
2008,24.0,180000.0
2008,48.0,320209.0
2008,24.0,255549.0
2008,36.0,900121.0
2008,48.0,403832.0
2008,36.0,768521.0
2008,36.0,613197.0
2008,36.0,400000.0
2008,48.0,854359.0
2008,36.0,480000.0
2008,24.0,199000.0
2008,36.0,258063.0
2008,36.0,220000.0
2008,48.0,669662.0
2008,48.0,620000.0
2008,36.0,865656.0
2008,36.0,1024106.0
2008,36.0,215049.0
2008,36.0,804820.0
2008,36.0,365569.0
2008,36.0,758368.0
2008,36.0,400000.0
2008,36.0,457017.0
2008,36.0,400000.0
2008,36.0,300026.0
2008,36.0,1145124.0
2008,36.0,550063.0
2008,21.0,787496.0
2008,24.0,1092015.0
2008,36.0,500000.0
2008,48.0,500000.0
2008,24.0,1014386.0
2008,36.0,641497.0
2008,36.0,730324.0
2008,36.0,633539.0
2008,36.0,871715.0
2008,24.0,118266.0
2015,36.0,257910.0
2015,48.0,402919.0
2015,48.0,255216.0
2015,36.0,438256.0
2015,42.0,578000.0
2015,48.0,451242.0
2015,48.0,616000.0
2015,36.0,202592.0
2015,36.0,468720.0
2015,36.0,254571.0
2015,48.0,617552.0
2015,48.0,735459.0
2015,36.0,199520.0
2015,36.0,458685.0
2015,36.0,435061.0
2015,36.0,344274.0
2015,42.0,487426.0
2015,36.0,405886.0
2015,36.0,390000.0
2015,42.0,394179.0
2015,48.0,687370.0
2015,24.0,222248.0
2015,24.0,483281.0
2015,24.0,275875.0
2015,36.0,359840.0
2015,36.0,603811.0
2015,48.0,390873.0
2015,36.0,631684.0
2015,36.0,524598.0
2015,24.0,381408.0
2015,36.0,397094.0
2015,48.0,874781.0
2015,48.0,572421.0
2015,48.0,434783.0
2015,42.0,501703.0
2015,48.0,600019.0
2015,36.0,551825.0
2015,48.0,466317.0
2015,48.0,704115.0
2015,36.0,229215.0
2015,48.0,820000.0
2015,36.0,886538.0
2015,36.0,561627.0
2015,42.0,309971.0
2015,48.0,279760.0
2015,48.0,456893.0
2015,36.0,564907.0
2015,36.0,271134.0
2015,42.0,693503.0
2015,36.0,447920.0
2015,42.0,481992.0
2015,42.0,591486.0
2015,42.0,547040.0
2015,48.0,498434.0
2015,36.0,214937.0
2015,42.0,539998.0
2014,54.0,206506.0
2014,48.0,663822.0
2014,48.0,158222.0
2014,48.0,587028.0
2014,24.0,52000.0
2014,54.0,797469.0
2014,48.0,997488.0
2014,60.0,244296.0
2014,60.0,398528.0
2014,60.0,197600.0
2014,60.0,441603.0
2014,60.0,183040.0
2014,60.0,572044.0
2014,60.0,398869.0
2014,54.0,321819.0
2014,54.0,324584.0
2014,54.0,647520.0
2014,54.0,460044.0
2014,48.0,265200.0
2014,54.0,498509.0
2014,48.0,362960.0
2014,60.0,236479.0
2014,36.0,678592.0
2014,48.0,925070.0
2014,48.0,351645.0
2014,48.0,198972.0
2014,48.0,198501.0
2014,36.0,171279.0
2014,48.0,398999.0
2014,48.0,460632.0
2014,48.0,278707.0
2014,48.0,189633.0
2014,48.0,772055.0
2014,48.0,229560.0
2014,48.0,491920.0
2014,48.0,298203.0
2014,60.0,397248.0
2014,24.0,48766.0
2014,60.0,397563.0
2014,60.0,292534.0
2014,24.0,65000.0
2014,48.0,1599520.0
2014,48.0,433038.0
2014,48.0,326399.0
2014,48.0,130385.0
2014,48.0,173268.0
2014,36.0,172848.0
2014,60.0,100991.0
2014,36.0,300000.0
2014,36.0,300000.0
2014,36.0,300000.0
2014,36.0,300000.0
2014,36.0,300000.0
2014,36.0,300000.0
2014,60.0,433382.0
2014,48.0,258685.0
2014,24.0,196352.0
2014,48.0,429953.0
2014,48.0,592048.0
2014,48.0,410800.0
2014,48.0,407151.0
2014,36.0,633914.0
2014,48.0,897475.0
2014,48.0,208000.0
2014,36.0,300000.0
2015,36.0,299728.0
2015,36.0,299106.0
2015,18.0,299826.0
2013,30.0,816999.0
2013,24.0,699566.0
2013,24.0,1840000.0
2013,24.0,2160000.0
2013,48.0,579892.0
2013,42.0,407808.0
2013,48.0,480000.0
2013,42.0,1026119.0
2013,42.0,493838.0
2007,36.0,340000.0
2007,36.0,443000.0
2007,36.0,417000.0
2007,48.0,450000.0
2007,36.0,290000.0
2007,48.0,370000.0
2006,36.0,646694.0
2007,36.0,289000.0
2007,48.0,220000.0
2007,48.0,200000.0
2007,36.0,270000.0
2007,36.0,190000.0
2007,36.0,190000.0
2007,36.0,257000.0
2007,36.0,298980.0
2007,36.0,350000.0
2007,36.0,160000.0
2007,36.0,190000.0
2007,36.0,183000.0
2007,36.0,420000.0
2007,36.0,400000.0
2007,36.0,475000.0
2007,48.0,260000.0
2007,48.0,240000.0
2007,36.0,210000.0
2007,48.0,580000.0
2007,36.0,260000.0
2007,48.0,300000.0
2007,36.0,580000.0
2007,36.0,279000.0
2007,36.0,300000.0
2007,48.0,388400.0
2007,36.0,410000.0
2007,36.0,279000.0
2007,36.0,296000.0
2007,48.0,400000.0
2007,36.0,268000.0
2007,36.0,350000.0
2007,48.0,500000.0
2007,48.0,450000.0
2007,48.0,265000.0
2007,48.0,225000.0
2007,48.0,400000.0
2007,48.0,346000.0
2007,36.0,431000.0
2007,36.0,500000.0
2007,36.0,460000.0
2007,36.0,450000.0
2007,24.0,350000.0
2007,36.0,235000.0
2007,48.0,348000.0
2007,36.0,300000.0
2007,36.0,500000.0
2006,36.0,293000.0
2006,36.0,193000.0
2006,36.0,350000.0
2006,48.0,130500.0
2006,36.0,453000.0
2006,48.0,260000.0
2006,36.0,200000.0
2006,36.0,447400.0
2006,36.0,320000.0
2006,36.0,200000.0
2006,36.0,480000.0
2006,36.0,420000.0
2006,48.0,300000.0
2006,48.0,450000.0
2006,48.0,401000.0
2006,36.0,276000.0
2006,36.0,200000.0
2006,36.0,430000.0
2006,48.0,300000.0
2006,36.0,350000.0
2006,24.0,158000.0
2006,24.0,237000.0
2006,36.0,440000.0
2006,36.0,330000.0
2006,24.0,162000.0
2006,24.0,169000.0
2006,24.0,222000.0
2006,36.0,400000.0
2006,36.0,340000.0
2006,36.0,1094516.0
2006,36.0,444646.0
2006,24.0,463372.0
2006,36.0,336819.0
2006,36.0,398872.0
2006,24.0,358407.0
2006,48.0,740000.0
2006,36.0,576337.0
2006,36.0,417404.0
2008,36.0,594860.0
2008,36.0,913466.0
2010,48.0,175000.0
2010,36.0,210000.0
2010,36.0,155000.0
2010,36.0,190000.0
2010,36.0,160000.0
2010,48.0,150000.0
2010,36.0,195000.0
2010,48.0,210000.0
2010,36.0,214968.0
2010,36.0,160000.0
2010,36.0,191075.0
2010,42.0,140000.0
2010,48.0,211657.0
2010,48.0,367380.0
2010,36.0,200000.0
2010,36.0,190000.0
2010,36.0,260000.0
2010,48.0,84425.0
2010,36.0,228252.0
2010,36.0,225000.0
2010,36.0,204992.0
2010,36.0,300000.0
2010,36.0,250000.0
2010,36.0,190000.0
2010,48.0,260475.0
2010,36.0,402251.0
2010,36.0,99590.0
2010,36.0,139100.0
2010,48.0,173000.0
2010,48.0,130000.0
2010,36.0,354662.0
2010,48.0,680000.0
2010,36.0,297000.0
2010,48.0,432496.0
2010,36.0,442452.0
2010,36.0,496082.0
2010,36.0,481399.0
2010,36.0,601825.0
2010,36.0,446813.0
2010,36.0,318988.0
2010,36.0,247740.0
2010,36.0,410840.0
2010,36.0,192864.0
2010,36.0,741155.0
2010,36.0,495305.0
2010,24.0,500397.0
2010,24.0,347724.0
2010,48.0,825489.0
2010,36.0,608186.0
2010,48.0,1220006.0
2010,24.0,337770.0
2010,36.0,1113485.0
2010,24.0,969562.0
2010,36.0,811092.0
2010,30.0,794464.0
2010,42.0,555905.0
2010,36.0,1106942.0
2010,40.0,520500.0
2010,40.0,924825.0
2010,36.0,685110.0
2010,24.0,613228.0
2010,42.0,906696.0
2010,36.0,938265.0
2010,48.0,903738.0
2010,36.0,1032529.0
2010,36.0,251299.0
2010,36.0,280492.0
2010,36.0,249999.0
2010,36.0,236599.0
2010,36.0,226247.0
2010,36.0,204066.0
2010,48.0,201999.0
2010,48.0,778956.0
2010,48.0,797568.0
2010,48.0,474210.0
2010,36.0,952943.0
2010,36.0,790000.0
2010,36.0,648954.0
2010,36.0,1865171.0
2010,36.0,1150270.0
2010,24.0,533914.0
2010,36.0,829952.0
2010,36.0,942623.0
2010,36.0,826848.0
2015,36.0,439504.0
2015,42.0,881227.0
2015,36.0,199805.0
2015,48.0,384112.0
2015,42.0,573772.0
2015,36.0,659031.0
2015,36.0,64688.0
2015,36.0,338137.0
2015,42.0,356097.0
2015,24.0,109304.0
2015,42.0,226891.0
2015,48.0,428480.0
2015,48.0,440976.0
2015,48.0,471000.0
2015,36.0,206311.0
2015,42.0,245440.0
2015,36.0,282880.0
2015,48.0,327581.0
2015,48.0,412096.0
2015,48.0,468583.0
2015,48.0,238142.0
2015,42.0,163904.0
2015,48.0,212160.0
2015,36.0,532896.0
2015,42.0,293593.0
2015,42.0,353392.0
2015,36.0,206586.0
2015,48.0,278676.0
2015,48.0,260906.0
2015,36.0,214999.0
2015,36.0,384422.0
2015,36.0,511846.0
2015,48.0,691000.0
2015,48.0,412000.0
2015,48.0,276567.0
2015,36.0,239720.0
2015,42.0,446000.0
2015,36.0,282828.0
2015,36.0,308359.0
2015,42.0,423280.0
2015,36.0,423280.0
2015,36.0,636479.0
2015,48.0,398320.0
2015,48.0,293194.0
2015,48.0,234291.0
2015,48.0,919994.0
2015,18.0,373816.0
2015,36.0,241176.0
2015,36.0,380590.0
2015,36.0,199339.0
2015,36.0,249600.0
2015,36.0,300000.0
2015,36.0,300000.0
2015,36.0,300000.0
2015,36.0,300000.0
2015,36.0,300000.0
2015,36.0,300000.0
2015,36.0,300000.0
2015,18.0,30000.0
2015,18.0,30000.0
2015,18.0,30000.0
2015,18.0,30000.0
2015,18.0,30000.0
2015,18.0,30000.0
2015,18.0,30000.0
2015,36.0,449052.0
2015,24.0,2052000.0
2015,36.0,182000.0
2012,36.0,949039.0
2012,36.0,423421.0
2012,48.0,1521023.0
2012,42.0,1023196.0
2013,42.0,264836.0
2013,48.0,419597.0
2013,36.0,444699.0
2013,48.0,829810.0
2013,24.0,263801.0
2013,48.0,669694.0
2013,48.0,525212.0
2013,42.0,435080.0
2011,48.0,280000.0
2011,48.0,300000.0
2011,36.0,499999.0
2011,42.0,440000.0
2011,39.0,450000.0
2011,48.0,1303984.0
2011,48.0,500000.0
2011,48.0,439717.0
2011,36.0,277973.0
2011,48.0,549986.0
2011,48.0,500000.0
2011,48.0,532501.0
2011,48.0,549995.0
2011,48.0,449887.0
2011,36.0,402228.0
2011,36.0,105000.0
2011,36.0,246080.0
2011,36.0,199770.0
2011,45.0,479980.0
2011,36.0,558462.0
2011,42.0,648319.0
2011,36.0,538896.0
2011,36.0,350000.0
2011,24.0,200000.0
2011,24.0,379656.0
2011,18.0,281424.0
2011,24.0,298165.0
2011,24.0,271315.0
2011,24.0,272460.0
2011,36.0,210000.0
2011,36.0,169853.0
2011,36.0,150000.0
2011,36.0,122719.0
2011,36.0,647476.0
2011,36.0,985895.0
2011,36.0,714189.0
2011,48.0,912851.0
2011,42.0,657847.0
2011,36.0,913794.0
2011,48.0,517939.0
2011,36.0,199345.0
2011,36.0,254261.0
2011,36.0,250640.0
2011,36.0,122798.0
2011,36.0,253880.0
2011,36.0,133078.0
2011,36.0,352560.0
2011,48.0,700000.0
2011,36.0,308510.0
2011,36.0,280280.0
2011,18.0,99931.0
2011,18.0,91665.0
2011,18.0,99933.0
2011,36.0,50000.0
2011,36.0,95000.0
2011,48.0,79997.0
2011,36.0,65000.0
2011,48.0,204880.0
2011,42.0,198999.0
2011,40.0,323565.0
2011,36.0,208000.0
2011,36.0,262455.0
2011,36.0,140000.0
2011,36.0,179679.0
2011,36.0,175347.0
2011,48.0,281586.0
2011,42.0,259998.0
2011,48.0,172392.0
2011,48.0,176854.0
2011,30.0,154982.0
2011,36.0,179556.0
2011,36.0,163280.0
2011,36.0,199160.0
2011,48.0,183040.0
2011,36.0,224000.0
2011,36.0,160000.0
2011,48.0,280900.0
2011,36.0,132000.0
2011,48.0,135185.0
2011,36.0,132392.0
2011,36.0,164085.0
2011,42.0,153499.0
2011,48.0,189904.0
2011,36.0,271648.0
2011,36.0,314120.0
2011,36.0,206424.0
2011,48.0,301920.0
2011,48.0,297442.0
2011,36.0,250000.0
2011,36.0,260000.0
2011,36.0,280000.0
2011,36.0,208082.0
2011,36.0,248768.0
2011,36.0,256162.0
2011,36.0,300000.0
2011,48.0,247000.0
2011,36.0,239000.0
2011,48.0,379000.0
2011,48.0,205000.0
2013,42.0,998466.0
2013,42.0,486011.0
2013,48.0,839951.0
2013,42.0,372484.0
2013,24.0,183775.0
2013,48.0,511944.0
2013,48.0,869564.0
2013,42.0,999732.0
2013,48.0,531149.0
2013,42.0,611505.0
2013,48.0,655118.0
2013,36.0,763297.0
2013,42.0,1110271.0
2013,36.0,599600.0
2013,48.0,994021.0
2014,54.0,650000.0
2014,60.0,524992.0
2014,48.0,460000.0
2014,60.0,499940.0
2014,60.0,450000.0
2014,60.0,400000.0
2014,60.0,549995.0
2014,60.0,600000.0
2014,60.0,361199.0
2014,48.0,240544.0
2014,48.0,76960.0
2014,48.0,67808.0
2014,40.0,445055.0
2014,40.0,453489.0
2014,40.0,295814.0
2014,40.0,298286.0
2014,40.0,220481.0
2014,48.0,538291.0
2014,48.0,126204.0
2014,60.0,497746.0
2014,60.0,434304.0
2014,60.0,167440.0
2014,48.0,190561.0
2014,54.0,488633.0
2014,54.0,484200.0
2014,60.0,489682.0
2014,60.0,198829.0
2014,60.0,794897.0
2014,60.0,397666.0
2014,48.0,784983.0
2014,48.0,180648.0
2014,60.0,523536.0
2014,60.0,456654.0
2014,60.0,494689.0
2014,60.0,299354.0
2014,54.0,707305.0
2014,60.0,293211.0
2014,54.0,898768.0
2014,54.0,395000.0
2014,54.0,469029.0
2014,60.0,464863.0
2014,54.0,739406.0
2014,60.0,198556.0
2014,60.0,370958.0
2014,48.0,470000.0
2014,48.0,334491.0
2014,48.0,374876.0
2014,48.0,268200.0
2014,54.0,430846.0
2014,54.0,471251.0
2014,48.0,198952.0
2014,54.0,219931.0
2014,54.0,619115.0
2014,60.0,468624.0
2014,54.0,375803.0
2014,54.0,834609.0
2014,48.0,294122.0
2014,60.0,753631.0
2014,60.0,434405.0
2014,54.0,377035.0
2014,48.0,393118.0
2014,48.0,239138.0
2014,48.0,309920.0
2014,48.0,351551.0
2014,48.0,499995.0
2014,60.0,300000.0
2014,48.0,428498.0
2014,60.0,499000.0
2014,60.0,580000.0
2014,48.0,198640.0
2014,60.0,404477.0
2006,24.0,701245.0
2006,36.0,100000.0
2006,36.0,763157.0
2006,36.0,694527.0
2006,36.0,1060745.0
2006,36.0,1067595.0
2006,36.0,693072.0
2006,36.0,668928.0
2006,36.0,2174513.0
2006,36.0,537503.0
2006,36.0,710275.0
2006,36.0,670194.0
2006,24.0,1054755.0
2006,48.0,490586.0
2006,36.0,292406.0
2006,24.0,534144.0
2007,36.0,280000.0
2007,36.0,500000.0
2007,36.0,558682.0
2007,48.0,337000.0
2007,36.0,400000.0
2007,36.0,400000.0
2007,48.0,480000.0
2007,48.0,450000.0
2007,36.0,200000.0
2007,48.0,260000.0
2007,36.0,400000.0
2007,36.0,618624.0
2007,36.0,190000.0
2007,36.0,180000.0
2007,36.0,230000.0
2007,48.0,250000.0
2007,36.0,240000.0
2008,36.0,440000.0
2008,24.0,200000.0
2008,36.0,750000.0
2008,36.0,300000.0
2008,36.0,458000.0
2008,36.0,750000.0
2008,48.0,700000.0
2008,48.0,400000.0
2008,36.0,357000.0
2008,36.0,450001.0
2008,36.0,159604.0
2008,36.0,44465.0
2008,36.0,209000.0
2008,48.0,101000.0
2008,48.0,90000.0
2008,36.0,295776.0
2008,36.0,185120.0
2008,36.0,138320.0
2008,36.0,150725.0
2008,48.0,186492.0
2008,48.0,800000.0
2008,36.0,500000.0
2008,36.0,242757.0
2008,36.0,787694.0
2008,36.0,300000.0
2008,34.0,318146.0
2008,48.0,918460.0
2008,36.0,633667.0
2008,36.0,810292.0
2008,36.0,2107257.0
2008,36.0,456905.0
2008,36.0,300000.0
2008,48.0,380000.0
2008,48.0,330000.0
2008,36.0,430000.0
2008,36.0,410000.0
2008,48.0,1113042.0
2008,48.0,1174789.0
2008,36.0,177085.0
2008,48.0,1883189.0
2008,36.0,156331.0
2008,48.0,208400.0
2008,48.0,175000.0
2008,48.0,170000.0
2008,36.0,173067.0
2008,48.0,190000.0
2008,48.0,84180.0
2008,36.0,114407.0
2008,36.0,121600.0
2008,36.0,323000.0
2008,48.0,650000.0
2008,48.0,680000.0
2008,48.0,650000.0
2008,36.0,600000.0
2008,36.0,998227.0
2008,48.0,600000.0
2008,36.0,1010430.0
2008,36.0,455164.0
2008,36.0,550000.0
2008,36.0,270000.0
2008,36.0,380000.0
2008,36.0,350000.0
2008,36.0,511920.0
2008,36.0,450000.0
2008,36.0,818328.0
2008,36.0,690522.0
2013,42.0,297800.0
2013,42.0,385692.0
2013,42.0,497719.0
2013,48.0,915664.0
2013,48.0,595313.0
2013,42.0,861000.0
2013,42.0,821409.0
2013,48.0,894480.0
2014,60.0,499445.0
2014,60.0,895000.0
2014,60.0,500000.0
2014,48.0,133120.0
2014,72.0,209976.0
2014,40.0,483612.0
2014,28.0,267665.0
2014,28.0,273440.0
2014,40.0,299821.0
2014,28.0,299748.0
2014,34.0,274346.0
2014,40.0,293659.0
2014,34.0,165476.0
2014,24.0,82000.0
2014,60.0,298272.0
2014,48.0,458428.0
2014,60.0,498290.0
2014,60.0,498682.0
2014,60.0,600861.0
2014,60.0,711635.0
2014,48.0,431257.0
2014,48.0,486681.0
2014,24.0,66001.0
2014,48.0,463476.0
2014,48.0,348691.0
2014,36.0,126721.0
2014,60.0,295590.0
2014,54.0,426591.0
2014,60.0,476960.0
2014,48.0,398008.0
2014,54.0,495955.0
2014,60.0,399464.0
2014,60.0,798790.0
2014,48.0,309920.0
2014,48.0,129428.0
2014,54.0,792133.0
2014,54.0,677030.0
2014,48.0,340080.0
2014,54.0,358160.0
2014,48.0,623529.0
2014,48.0,771128.0
2014,48.0,197184.0
2014,60.0,433000.0
2014,60.0,457194.0
2014,54.0,382720.0
2014,60.0,421252.0
2014,48.0,441000.0
2014,60.0,692994.0
2014,54.0,570000.0
2014,36.0,217876.0
2014,48.0,377028.0
2014,48.0,198849.0
2014,54.0,723305.0
2014,48.0,249922.0
2014,54.0,448714.0
2014,48.0,551186.0
2014,60.0,521323.0
2014,48.0,449907.0
2014,48.0,444000.0
2014,60.0,263536.0
2014,48.0,490000.0
2014,60.0,449991.0
2014,48.0,669891.0
2014,60.0,430000.0
2014,60.0,195520.0
2014,48.0,214142.0
2014,48.0,692135.0
2014,48.0,405953.0
2013,24.0,352475.0
2013,36.0,297284.0
2013,36.0,41146.0
2013,36.0,283750.0
2013,24.0,295154.0
2013,18.0,298598.0
2013,42.0,122000.0
2013,48.0,178000.0
2013,24.0,272543.0
2013,48.0,286572.0
2013,48.0,406154.0
2013,42.0,476320.0
2013,42.0,394097.0
2013,42.0,268029.0
2013,48.0,455289.0
2013,48.0,736840.0
2013,48.0,353995.0
2013,48.0,452926.0
2013,48.0,400000.0
2013,48.0,239539.0
2013,42.0,369466.0
2013,42.0,479967.0
2013,42.0,425352.0
2013,48.0,385830.0
2013,42.0,389987.0
2013,48.0,600000.0
2013,48.0,419662.0
2013,48.0,289995.0
2013,36.0,281000.0
2013,36.0,429967.0
2013,36.0,512000.0
2013,48.0,529981.0
2013,48.0,573900.0
2013,36.0,119793.0
2013,36.0,249916.0
2013,42.0,256601.0
2013,42.0,199797.0
2013,42.0,439998.0
2013,42.0,484998.0
2013,36.0,294999.0
2013,48.0,499999.0
2013,24.0,229871.0
2013,42.0,565000.0
2013,42.0,434750.0
2013,42.0,440000.0
2013,42.0,313724.0
2013,48.0,394591.0
2013,48.0,450000.0
2013,36.0,519916.0
2013,48.0,520000.0
2013,42.0,600000.0
2013,48.0,259929.0
2013,42.0,444323.0
2013,48.0,401457.0
2013,42.0,415000.0
2013,48.0,509988.0
2013,42.0,292497.0
2013,42.0,469995.0
2013,36.0,371223.0
2013,42.0,400256.0
2013,48.0,610989.0
2013,48.0,338928.0
2013,48.0,499873.0
2013,42.0,340000.0
2013,36.0,300000.0
2013,42.0,380000.0
2013,42.0,319561.0
2013,36.0,299999.0
2013,30.0,249992.0
2013,42.0,280000.0
2010,36.0,429778.0
2010,36.0,781166.0
2010,36.0,629948.0
2010,42.0,599330.0
2010,36.0,703352.0
2010,48.0,1015184.0
2010,48.0,1240363.0
2010,48.0,1226387.0
2010,36.0,799693.0
2011,36.0,195000.0
2011,39.0,270000.0
2011,36.0,553040.0
2011,36.0,589918.0
2011,48.0,1016744.0
2011,48.0,514984.0
2011,36.0,266968.0
2011,24.0,257910.0
2011,36.0,247915.0
2011,30.0,291315.0
2011,36.0,294041.0
2011,36.0,281928.0
2011,36.0,295692.0
2011,24.0,293683.0
2011,36.0,287333.0
2011,36.0,289582.0
2011,36.0,200000.0
2011,48.0,199999.0
2011,36.0,262818.0
2011,48.0,416434.0
2011,36.0,409265.0
2011,36.0,429806.0
2011,48.0,389948.0
2011,40.0,617852.0
2011,48.0,799947.0
2011,42.0,702842.0
2011,36.0,640000.0
2011,36.0,381575.0
2011,48.0,325000.0
2011,36.0,234563.0
2011,36.0,335712.0
2011,36.0,376987.0
2011,36.0,364225.0
2011,48.0,522247.0
2011,48.0,549999.0
2011,48.0,420000.0
2011,36.0,370000.0
2011,48.0,749999.0
2011,48.0,499500.0
2011,36.0,549594.0
2011,48.0,520000.0
2011,48.0,885997.0
2011,48.0,888499.0
2011,48.0,642775.0
2011,36.0,623674.0
2011,48.0,430040.0
2011,48.0,589000.0
2011,48.0,260940.0
2011,36.0,237000.0
2011,48.0,316877.0
2011,48.0,230000.0
2011,36.0,270000.0
2011,48.0,225000.0
2011,48.0,349995.0
2011,48.0,300000.0
2011,36.0,585690.0
2011,36.0,406536.0
2011,36.0,250241.0
2011,42.0,365528.0
2011,36.0,337667.0
2011,36.0,423550.0
2011,36.0,449874.0
2011,36.0,320000.0
2011,36.0,419995.0
2011,36.0,500000.0
2011,48.0,500000.0
2011,36.0,400000.0
2011,36.0,400000.0
2011,36.0,399984.0
2011,48.0,450000.0
2011,24.0,400000.0
2011,36.0,340000.0
2011,48.0,650000.0
2011,48.0,500000.0
2011,48.0,426716.0
2011,36.0,637422.0
2011,36.0,409999.0
2011,36.0,669436.0
2011,36.0,540000.0
2011,48.0,410000.0
2011,36.0,372000.0
2011,48.0,426000.0
2011,48.0,664000.0
2011,48.0,329890.0
2011,36.0,435000.0
2011,48.0,530000.0
2011,48.0,509819.0
2013,36.0,399990.0
2013,36.0,299792.0
2013,36.0,275000.0
